States,Years,Quarter,District,RegisteredUsers,AppOpens,lat,lon
madhya-pradesh,2024,4,sidhi district,340469,26648351,23.8143419,77.5340719
madhya-pradesh,2024,4,datia district,278799,20644627,23.8143419,77.5340719
madhya-pradesh,2024,4,dewas district,732757,68589557,23.8143419,77.5340719
madhya-pradesh,2024,4,sheopur district,205126,22430563,23.8143419,77.5340719
madhya-pradesh,2024,4,neemuch district,407957,32237909,23.8143419,77.5340719
madhya-pradesh,2024,4,raisen district,584348,43725963,23.8143419,77.5340719
madhya-pradesh,2024,4,khandwa district,476236,49029830,23.8143419,77.5340719
madhya-pradesh,2024,4,mandsaur district,667872,37737914,23.8143419,77.5340719
madhya-pradesh,2024,4,barwani district,401917,42147200,23.8143419,77.5340719
madhya-pradesh,2024,4,katni district,472468,40142677,23.8143419,77.5340719
madhya-pradesh,2024,4,narmadapuram district,581960,37009053,23.8143419,77.5340719
madhya-pradesh,2024,4,dindori district,198995,18682615,23.8143419,77.5340719
madhya-pradesh,2024,4,shivpuri district,628712,55199924,23.8143419,77.5340719
madhya-pradesh,2024,4,gwalior district,1415249,84292590,23.8143419,77.5340719
madhya-pradesh,2024,4,anuppur district,253463,18899568,23.8143419,77.5340719
madhya-pradesh,2024,4,agar malwa district,244639,19977686,23.8143419,77.5340719
madhya-pradesh,2024,4,ashoknagar district,297686,22718898,23.8143419,77.5340719
madhya-pradesh,2024,4,sagar district,944144,61633731,23.8143419,77.5340719
madhya-pradesh,2024,4,niwari district,134371,11506843,23.8143419,77.5340719
madhya-pradesh,2024,4,rewa district,679408,46004662,23.8143419,77.5340719
madhya-pradesh,2024,4,shajapur district,403634,35505521,23.8143419,77.5340719
madhya-pradesh,2024,4,ujjain district,1122016,85297246,23.8143419,77.5340719
madhya-pradesh,2024,4,bhind district,505021,38540546,23.8143419,77.5340719
madhya-pradesh,2024,4,tikamgarh district,344185,27211658,23.8143419,77.5340719
madhya-pradesh,2024,4,seoni district,490725,40344928,23.8143419,77.5340719
madhya-pradesh,2024,4,harda district,221134,20460817,23.8143419,77.5340719
madhya-pradesh,2024,4,burhanpur district,281225,28600470,23.8143419,77.5340719
madhya-pradesh,2024,4,pandhurna district,140185,9716685,23.8143419,77.5340719
madhya-pradesh,2024,4,damoh district,400092,27798117,23.8143419,77.5340719
madhya-pradesh,2024,4,bhopal district,2532916,166427975,23.8143419,77.5340719
madhya-pradesh,2024,4,jhabua district,310524,32946180,23.8143419,77.5340719
madhya-pradesh,2024,4,dhar district,967815,84100760,23.8143419,77.5340719
madhya-pradesh,2024,4,guna district,552858,34494768,23.8143419,77.5340719
madhya-pradesh,2024,4,chhindwara district,728140,42680432,23.8143419,77.5340719
madhya-pradesh,2024,4,umaria district,193216,13998521,23.8143419,77.5340719
madhya-pradesh,2024,4,mandla district,345808,28482129,23.8143419,77.5340719
madhya-pradesh,2024,4,indore district,3561408,250990504,23.8143419,77.5340719
madhya-pradesh,2024,4,shahdol district,392141,27062465,23.8143419,77.5340719
madhya-pradesh,2024,4,ratlam district,706494,46440515,23.8143419,77.5340719
madhya-pradesh,2024,4,panna district,277344,28503443,23.8143419,77.5340719
madhya-pradesh,2024,4,chhatarpur district,669806,45645289,23.8143419,77.5340719
maharashtra,2018,1,jalgaon district,156359,0,18.9068356,75.6741579
maharashtra,2018,1,latur district,101698,0,18.9068356,75.6741579
maharashtra,2018,1,thane district,631864,0,18.9068356,75.6741579
maharashtra,2018,1,bhandara district,38732,0,18.9068356,75.6741579
maharashtra,2018,1,nandurbar district,27766,0,18.9068356,75.6741579
maharashtra,2018,1,chandrapur district,67034,0,18.9068356,75.6741579
maharashtra,2018,1,kolhapur district,172528,0,18.9068356,75.6741579
maharashtra,2018,1,solapur district,190033,0,18.9068356,75.6741579
maharashtra,2018,1,mumbai district,233538,0,18.9068356,75.6741579
maharashtra,2018,1,sindhudurg district,19427,0,18.9068356,75.6741579
maharashtra,2018,1,dhule district,63040,0,18.9068356,75.6741579
maharashtra,2018,1,wardha district,46502,0,18.9068356,75.6741579
maharashtra,2018,1,parbhani district,57487,0,18.9068356,75.6741579
maharashtra,2018,1,mumbai suburban district,719300,0,18.9068356,75.6741579
maharashtra,2018,1,hingoli district,27545,0,18.9068356,75.6741579
maharashtra,2018,1,ratnagiri district,32596,0,18.9068356,75.6741579
maharashtra,2018,1,nanded district,99716,0,18.9068356,75.6741579
maharashtra,2018,1,osmanabad district,51994,0,18.9068356,75.6741579
maharashtra,2018,1,nagpur district,280007,0,18.9068356,75.6741579
maharashtra,2018,1,buldhana district,84962,0,18.9068356,75.6741579
maharashtra,2018,1,nashik district,321402,0,18.9068356,75.6741579
maharashtra,2018,1,akola district,56295,0,18.9068356,75.6741579
maharashtra,2018,1,yavatmal district,57137,0,18.9068356,75.6741579
maharashtra,2018,1,aurangabad district,266324,0,18.9068356,75.6741579
maharashtra,2018,1,amravati district,100458,0,18.9068356,75.6741579
maharashtra,2018,1,washim district,29299,0,18.9068356,75.6741579
maharashtra,2018,1,sangli district,108867,0,18.9068356,75.6741579
maharashtra,2018,1,gadchiroli district,20462,0,18.9068356,75.6741579
maharashtra,2018,1,raigad district,173015,0,18.9068356,75.6741579
maharashtra,2018,1,palghar district,172502,0,18.9068356,75.6741579
maharashtra,2018,1,jalna district,60373,0,18.9068356,75.6741579
maharashtra,2018,1,gondia district,37761,0,18.9068356,75.6741579
maharashtra,2018,1,ahmednagar district,197473,0,18.9068356,75.6741579
maharashtra,2018,1,pune district,1211643,0,18.9068356,75.6741579
maharashtra,2018,1,beed district,75552,0,18.9068356,75.6741579
maharashtra,2018,1,satara district,116303,0,18.9068356,75.6741579
maharashtra,2018,2,jalgaon district,210918,0,18.9068356,75.6741579
maharashtra,2018,2,latur district,135843,0,18.9068356,75.6741579
maharashtra,2018,2,thane district,861292,0,18.9068356,75.6741579
maharashtra,2018,2,bhandara district,54045,0,18.9068356,75.6741579
maharashtra,2018,2,nandurbar district,38235,0,18.9068356,75.6741579
maharashtra,2018,2,chandrapur district,93704,0,18.9068356,75.6741579
maharashtra,2018,2,kolhapur district,231603,0,18.9068356,75.6741579
maharashtra,2018,2,solapur district,259084,0,18.9068356,75.6741579
maharashtra,2018,2,mumbai district,319588,0,18.9068356,75.6741579
maharashtra,2018,2,sindhudurg district,26643,0,18.9068356,75.6741579
maharashtra,2018,2,dhule district,86922,0,18.9068356,75.6741579
maharashtra,2018,2,wardha district,63159,0,18.9068356,75.6741579
maharashtra,2018,2,parbhani district,75309,0,18.9068356,75.6741579
maharashtra,2018,2,mumbai suburban district,957633,0,18.9068356,75.6741579
maharashtra,2018,2,hingoli district,37346,0,18.9068356,75.6741579
maharashtra,2018,2,ratnagiri district,45361,0,18.9068356,75.6741579
maharashtra,2018,2,nanded district,132935,0,18.9068356,75.6741579
maharashtra,2018,2,osmanabad district,71243,0,18.9068356,75.6741579
maharashtra,2018,2,nagpur district,380425,0,18.9068356,75.6741579
maharashtra,2018,2,buldhana district,114637,0,18.9068356,75.6741579
maharashtra,2018,2,nashik district,436668,0,18.9068356,75.6741579
maharashtra,2018,2,akola district,76778,0,18.9068356,75.6741579
maharashtra,2018,2,yavatmal district,78775,0,18.9068356,75.6741579
maharashtra,2018,2,aurangabad district,347838,0,18.9068356,75.6741579
maharashtra,2018,2,amravati district,136760,0,18.9068356,75.6741579
maharashtra,2018,2,washim district,39995,0,18.9068356,75.6741579
maharashtra,2018,2,sangli district,148370,0,18.9068356,75.6741579
maharashtra,2018,2,gadchiroli district,29230,0,18.9068356,75.6741579
maharashtra,2018,2,raigad district,238251,0,18.9068356,75.6741579
maharashtra,2018,2,palghar district,239053,0,18.9068356,75.6741579
maharashtra,2018,2,jalna district,80013,0,18.9068356,75.6741579
maharashtra,2018,2,gondia district,52497,0,18.9068356,75.6741579
maharashtra,2018,2,ahmednagar district,268520,0,18.9068356,75.6741579
maharashtra,2018,2,pune district,1592293,0,18.9068356,75.6741579
maharashtra,2018,2,beed district,102259,0,18.9068356,75.6741579
maharashtra,2018,2,satara district,159146,0,18.9068356,75.6741579
maharashtra,2018,3,jalgaon district,263135,0,18.9068356,75.6741579
maharashtra,2018,3,latur district,170128,0,18.9068356,75.6741579
maharashtra,2018,3,thane district,1104206,0,18.9068356,75.6741579
maharashtra,2018,3,bhandara district,68672,0,18.9068356,75.6741579
maharashtra,2018,3,nandurbar district,49904,0,18.9068356,75.6741579
maharashtra,2018,3,chandrapur district,119898,0,18.9068356,75.6741579
maharashtra,2018,3,kolhapur district,292239,0,18.9068356,75.6741579
maharashtra,2018,3,solapur district,331428,0,18.9068356,75.6741579
maharashtra,2018,3,mumbai district,410878,0,18.9068356,75.6741579
maharashtra,2018,3,sindhudurg district,35352,0,18.9068356,75.6741579
maharashtra,2018,3,dhule district,110815,0,18.9068356,75.6741579
maharashtra,2018,3,wardha district,80412,0,18.9068356,75.6741579
maharashtra,2018,3,parbhani district,94341,0,18.9068356,75.6741579
maharashtra,2018,3,mumbai suburban district,1218632,0,18.9068356,75.6741579
maharashtra,2018,3,hingoli district,48279,0,18.9068356,75.6741579
maharashtra,2018,3,ratnagiri district,61998,0,18.9068356,75.6741579
maharashtra,2018,3,nanded district,168414,0,18.9068356,75.6741579
maharashtra,2018,3,osmanabad district,93240,0,18.9068356,75.6741579
maharashtra,2018,3,nagpur district,487280,0,18.9068356,75.6741579
maharashtra,2018,3,buldhana district,145183,0,18.9068356,75.6741579
maharashtra,2018,3,nashik district,552556,0,18.9068356,75.6741579
maharashtra,2018,3,akola district,96221,0,18.9068356,75.6741579
maharashtra,2018,3,yavatmal district,102034,0,18.9068356,75.6741579
maharashtra,2018,3,aurangabad district,428394,0,18.9068356,75.6741579
maharashtra,2018,3,amravati district,170913,0,18.9068356,75.6741579
maharashtra,2018,3,washim district,51549,0,18.9068356,75.6741579
maharashtra,2018,3,sangli district,189937,0,18.9068356,75.6741579
maharashtra,2018,3,gadchiroli district,38429,0,18.9068356,75.6741579
maharashtra,2018,3,raigad district,308594,0,18.9068356,75.6741579
maharashtra,2018,3,palghar district,312322,0,18.9068356,75.6741579
maharashtra,2018,3,jalna district,102291,0,18.9068356,75.6741579
maharashtra,2018,3,gondia district,67233,0,18.9068356,75.6741579
maharashtra,2018,3,ahmednagar district,344804,0,18.9068356,75.6741579
maharashtra,2018,3,pune district,1974138,0,18.9068356,75.6741579
maharashtra,2018,3,beed district,132639,0,18.9068356,75.6741579
maharashtra,2018,3,satara district,208545,0,18.9068356,75.6741579
maharashtra,2018,4,jalgaon district,325677,0,18.9068356,75.6741579
maharashtra,2018,4,latur district,212030,0,18.9068356,75.6741579
maharashtra,2018,4,thane district,1473811,0,18.9068356,75.6741579
maharashtra,2018,4,bhandara district,86513,0,18.9068356,75.6741579
maharashtra,2018,4,nandurbar district,64012,0,18.9068356,75.6741579
maharashtra,2018,4,chandrapur district,149712,0,18.9068356,75.6741579
maharashtra,2018,4,kolhapur district,372286,0,18.9068356,75.6741579
maharashtra,2018,4,solapur district,419060,0,18.9068356,75.6741579
maharashtra,2018,4,mumbai district,543353,0,18.9068356,75.6741579
maharashtra,2018,4,sindhudurg district,47259,0,18.9068356,75.6741579
maharashtra,2018,4,dhule district,140033,0,18.9068356,75.6741579
maharashtra,2018,4,wardha district,100626,0,18.9068356,75.6741579
maharashtra,2018,4,parbhani district,117401,0,18.9068356,75.6741579
maharashtra,2018,4,mumbai suburban district,1578487,0,18.9068356,75.6741579
maharashtra,2018,4,hingoli district,60769,0,18.9068356,75.6741579
maharashtra,2018,4,ratnagiri district,82907,0,18.9068356,75.6741579
maharashtra,2018,4,nanded district,212108,0,18.9068356,75.6741579
maharashtra,2018,4,osmanabad district,119476,0,18.9068356,75.6741579
maharashtra,2018,4,nagpur district,627317,0,18.9068356,75.6741579
maharashtra,2018,4,buldhana district,183255,0,18.9068356,75.6741579
maharashtra,2018,4,nashik district,698343,0,18.9068356,75.6741579
maharashtra,2018,4,akola district,121472,0,18.9068356,75.6741579
maharashtra,2018,4,yavatmal district,129352,0,18.9068356,75.6741579
maharashtra,2018,4,aurangabad district,534477,0,18.9068356,75.6741579
maharashtra,2018,4,amravati district,213417,0,18.9068356,75.6741579
maharashtra,2018,4,washim district,65005,0,18.9068356,75.6741579
maharashtra,2018,4,sangli district,241022,0,18.9068356,75.6741579
maharashtra,2018,4,gadchiroli district,48456,0,18.9068356,75.6741579
maharashtra,2018,4,raigad district,405733,0,18.9068356,75.6741579
maharashtra,2018,4,palghar district,414825,0,18.9068356,75.6741579
maharashtra,2018,4,jalna district,129656,0,18.9068356,75.6741579
maharashtra,2018,4,gondia district,83706,0,18.9068356,75.6741579
maharashtra,2018,4,ahmednagar district,439246,0,18.9068356,75.6741579
maharashtra,2018,4,pune district,2498852,0,18.9068356,75.6741579
maharashtra,2018,4,beed district,170917,0,18.9068356,75.6741579
maharashtra,2018,4,satara district,271031,0,18.9068356,75.6741579
maharashtra,2019,1,jalgaon district,383547,0,18.9068356,75.6741579
maharashtra,2019,1,latur district,250662,0,18.9068356,75.6741579
maharashtra,2019,1,thane district,1834051,0,18.9068356,75.6741579
maharashtra,2019,1,bhandara district,103514,0,18.9068356,75.6741579
maharashtra,2019,1,nandurbar district,77352,0,18.9068356,75.6741579
maharashtra,2019,1,chandrapur district,178696,0,18.9068356,75.6741579
maharashtra,2019,1,kolhapur district,454858,0,18.9068356,75.6741579
maharashtra,2019,1,solapur district,505662,0,18.9068356,75.6741579
maharashtra,2019,1,mumbai district,670094,0,18.9068356,75.6741579
maharashtra,2019,1,sindhudurg district,58911,0,18.9068356,75.6741579
maharashtra,2019,1,dhule district,166252,0,18.9068356,75.6741579
maharashtra,2019,1,wardha district,120193,0,18.9068356,75.6741579
maharashtra,2019,1,parbhani district,138597,0,18.9068356,75.6741579
maharashtra,2019,1,mumbai suburban district,1901210,0,18.9068356,75.6741579
maharashtra,2019,1,hingoli district,72615,0,18.9068356,75.6741579
maharashtra,2019,1,ratnagiri district,103057,0,18.9068356,75.6741579
maharashtra,2019,1,nanded district,252342,0,18.9068356,75.6741579
maharashtra,2019,1,osmanabad district,145109,0,18.9068356,75.6741579
maharashtra,2019,1,nagpur district,765612,0,18.9068356,75.6741579
maharashtra,2019,1,buldhana district,218739,0,18.9068356,75.6741579
maharashtra,2019,1,nashik district,853648,0,18.9068356,75.6741579
maharashtra,2019,1,akola district,144784,0,18.9068356,75.6741579
maharashtra,2019,1,yavatmal district,155775,0,18.9068356,75.6741579
maharashtra,2019,1,aurangabad district,644687,0,18.9068356,75.6741579
maharashtra,2019,1,amravati district,260174,0,18.9068356,75.6741579
maharashtra,2019,1,washim district,78091,0,18.9068356,75.6741579
maharashtra,2019,1,sangli district,291314,0,18.9068356,75.6741579
maharashtra,2019,1,gadchiroli district,57518,0,18.9068356,75.6741579
maharashtra,2019,1,raigad district,509108,0,18.9068356,75.6741579
maharashtra,2019,1,palghar district,521918,0,18.9068356,75.6741579
maharashtra,2019,1,jalna district,156361,0,18.9068356,75.6741579
maharashtra,2019,1,gondia district,98644,0,18.9068356,75.6741579
maharashtra,2019,1,ahmednagar district,532651,0,18.9068356,75.6741579
maharashtra,2019,1,pune district,3038402,0,18.9068356,75.6741579
maharashtra,2019,1,beed district,207350,0,18.9068356,75.6741579
maharashtra,2019,1,satara district,332953,0,18.9068356,75.6741579
maharashtra,2019,2,jalgaon district,433653,2134771,18.9068356,75.6741579
maharashtra,2019,2,latur district,284135,1523453,18.9068356,75.6741579
maharashtra,2019,2,thane district,2118406,11296340,18.9068356,75.6741579
maharashtra,2019,2,bhandara district,118943,625433,18.9068356,75.6741579
maharashtra,2019,2,nandurbar district,89105,421478,18.9068356,75.6741579
maharashtra,2019,2,chandrapur district,204382,908090,18.9068356,75.6741579
maharashtra,2019,2,kolhapur district,526335,2248114,18.9068356,75.6741579
maharashtra,2019,2,solapur district,581443,3248371,18.9068356,75.6741579
maharashtra,2019,2,mumbai district,785480,4012074,18.9068356,75.6741579
maharashtra,2019,2,sindhudurg district,70229,262505,18.9068356,75.6741579
maharashtra,2019,2,dhule district,188514,926918,18.9068356,75.6741579
maharashtra,2019,2,wardha district,137995,714597,18.9068356,75.6741579
maharashtra,2019,2,parbhani district,156183,760632,18.9068356,75.6741579
maharashtra,2019,2,mumbai suburban district,2151657,11278764,18.9068356,75.6741579
maharashtra,2019,2,hingoli district,82935,410145,18.9068356,75.6741579
maharashtra,2019,2,ratnagiri district,122555,450997,18.9068356,75.6741579
maharashtra,2019,2,nanded district,286168,1442512,18.9068356,75.6741579
maharashtra,2019,2,osmanabad district,168641,975496,18.9068356,75.6741579
maharashtra,2019,2,nagpur district,887042,5659280,18.9068356,75.6741579
maharashtra,2019,2,buldhana district,248759,1304782,18.9068356,75.6741579
maharashtra,2019,2,nashik district,995687,6368818,18.9068356,75.6741579
maharashtra,2019,2,akola district,165680,739009,18.9068356,75.6741579
maharashtra,2019,2,yavatmal district,179544,820660,18.9068356,75.6741579
maharashtra,2019,2,aurangabad district,736863,5216788,18.9068356,75.6741579
maharashtra,2019,2,amravati district,308694,1874961,18.9068356,75.6741579
maharashtra,2019,2,washim district,89639,429527,18.9068356,75.6741579
maharashtra,2019,2,sangli district,337602,1425757,18.9068356,75.6741579
maharashtra,2019,2,gadchiroli district,66341,347451,18.9068356,75.6741579
